--------------------------------------------------------------------------------
                      SDDP.jl (c) Oscar Dowson, 2017-20

--------------------------------------------------------------------------------
                      SDDP.jl (c) Oscar Dowson, 2017-20

Numerical stability report
  Non-zero Matrix range     [1e+00, 1e+00]
  Non-zero Objective range  [1e+00, 2e+02]
  Non-zero Bounds range     [2e+02, 2e+02]
  Non-zero RHS range        [2e+02, 2e+02]
No problems detected

Solver: serial mode

 Iteration    Simulation       Bound         Time (s)    Proc. ID   # Solves
      461    0.000000e+00   0.000000e+00   2.546200e+01          1        922
      462    0.000000e+00   0.000000e+00   2.547200e+01          1        924
      463    0.000000e+00   0.000000e+00   2.547500e+01          1        926
      464    0.000000e+00   0.000000e+00   2.551300e+01          1        928
      465    0.000000e+00   0.000000e+00   2.558900e+01          1        930
      466    0.000000e+00   0.000000e+00   2.563700e+01          1        932
      467    0.000000e+00   0.000000e+00   2.563900e+01          1        934
      468    0.000000e+00   0.000000e+00   2.567900e+01          1        936
      469    0.000000e+00   0.000000e+00   2.568400e+01          1        938
      470    0.000000e+00   0.000000e+00   2.568700e+01          1        940
      471    0.000000e+00   0.000000e+00   2.569000e+01          1        942
      472    0.000000e+00   0.000000e+00   2.576000e+01          1        944
      473    0.000000e+00   0.000000e+00   2.580000e+01          1        946
      474    0.000000e+00   0.000000e+00   2.580200e+01          1        948
      475    0.000000e+00   0.000000e+00   2.583900e+01          1        950
      476    0.000000e+00   0.000000e+00   2.588900e+01          1        952
      477    0.000000e+00   0.000000e+00   2.593300e+01          1        954
      478    0.000000e+00   0.000000e+00   2.593500e+01          1        956
      479    0.000000e+00   0.000000e+00   2.593800e+01          1        958
      480    0.000000e+00   0.000000e+00   2.594100e+01          1        960
      481    0.000000e+00   0.000000e+00   2.598100e+01          1        962
      482    0.000000e+00   0.000000e+00   2.605800e+01          1        964
      483    0.000000e+00   0.000000e+00   2.610000e+01          1        966
      484    0.000000e+00   0.000000e+00   2.610300e+01          1        968
      485    0.000000e+00   0.000000e+00   2.610600e+01          1        970
      486    0.000000e+00   0.000000e+00   2.610900e+01          1        972
      487    0.000000e+00   0.000000e+00   2.614600e+01          1        974
      488    0.000000e+00   0.000000e+00   2.615600e+01          1        976
      489    0.000000e+00   0.000000e+00   2.615900e+01          1        978
      490    0.000000e+00   0.000000e+00   2.619700e+01          1        980
      491    0.000000e+00   0.000000e+00   2.627400e+01          1        982
      492    0.000000e+00   0.000000e+00   2.632200e+01          1        984
      493    0.000000e+00   0.000000e+00   2.632400e+01          1        986
      494    0.000000e+00   0.000000e+00   2.632700e+01          1        988
      495    0.000000e+00   0.000000e+00   2.645900e+01          1        990
      496    0.000000e+00   0.000000e+00   2.654600e+01          1        992
      497    0.000000e+00   0.000000e+00   2.654900e+01          1        994
      498    0.000000e+00   0.000000e+00   2.655200e+01          1        996
      499    0.000000e+00   0.000000e+00   2.655500e+01          1        998
      500    0.000000e+00   0.000000e+00   2.655800e+01          1       1000
      501    0.000000e+00   0.000000e+00   2.656000e+01          1       1002
      502    0.000000e+00   0.000000e+00   2.663600e+01          1       1004
      503    0.000000e+00   0.000000e+00   2.664000e+01          1       1006
      504    0.000000e+00   0.000000e+00   2.664300e+01          1       1008
      505    0.000000e+00   0.000000e+00   2.668600e+01          1       1010
      506    0.000000e+00   0.000000e+00   2.668800e+01          1       1012
      507    0.000000e+00   0.000000e+00   2.673500e+01          1       1014
      508    0.000000e+00   0.000000e+00   2.681700e+01          1       1016
      509    0.000000e+00   0.000000e+00   2.686400e+01          1       1018
      510    0.000000e+00   0.000000e+00   2.690200e+01          1       1020
      511    0.000000e+00   0.000000e+00   2.695400e+01          1       1022
      512    0.000000e+00   0.000000e+00   2.699900e+01          1       1024
      513    0.000000e+00   0.000000e+00   2.703600e+01          1       1026
      514    0.000000e+00   0.000000e+00   2.704600e+01          1       1028
      515    0.000000e+00   0.000000e+00   2.708500e+01          1       1030
      516    0.000000e+00   0.000000e+00   2.713600e+01          1       1032
      517    0.000000e+00   0.000000e+00   2.718300e+01          1       1034
      518    0.000000e+00   0.000000e+00   2.721900e+01          1       1036
      519    0.000000e+00   0.000000e+00   2.723000e+01          1       1038
      520    0.000000e+00   0.000000e+00   2.727100e+01          1       1040
      521    0.000000e+00   0.000000e+00   2.732000e+01          1       1042
      522    0.000000e+00   0.000000e+00   2.736400e+01          1       1044
      523    0.000000e+00   0.000000e+00   2.740000e+01          1       1046
      524    0.000000e+00   0.000000e+00   2.741100e+01          1       1048
      525    0.000000e+00   0.000000e+00   2.745200e+01          1       1050
      526    0.000000e+00   0.000000e+00   2.745500e+01          1       1052
      527    0.000000e+00   0.000000e+00   2.749300e+01          1       1054
      528    0.000000e+00   0.000000e+00   2.754100e+01          1       1056
      529    0.000000e+00   0.000000e+00   2.758500e+01          1       1058
      530    0.000000e+00   0.000000e+00   2.762100e+01          1       1060
      531    0.000000e+00   0.000000e+00   2.763000e+01          1       1062
      532    0.000000e+00   0.000000e+00   2.766800e+01          1       1064
      533    0.000000e+00   0.000000e+00   2.767800e+01          1       1066
      534    0.000000e+00   0.000000e+00   2.768100e+01          1       1068
      535    0.000000e+00   0.000000e+00   2.772100e+01          1       1070
      536    0.000000e+00   0.000000e+00   2.780400e+01          1       1072
      537    0.000000e+00   0.000000e+00   2.785400e+01          1       1074
      538    0.000000e+00   0.000000e+00   2.789300e+01          1       1076
      539    0.000000e+00   0.000000e+00   2.794000e+01          1       1078
      540    0.000000e+00   0.000000e+00   2.798500e+01          1       1080
      541    0.000000e+00   0.000000e+00   2.802200e+01          1       1082
      542    0.000000e+00   0.000000e+00   2.803000e+01          1       1084
      543    0.000000e+00   0.000000e+00   2.803200e+01          1       1086
      544    0.000000e+00   0.000000e+00   2.807500e+01          1       1088
      545    0.000000e+00   0.000000e+00   2.815200e+01          1       1090
      546    0.000000e+00   0.000000e+00   2.819600e+01          1       1092
      547    0.000000e+00   0.000000e+00   2.819700e+01          1       1094
      548    0.000000e+00   0.000000e+00   2.820000e+01          1       1096
      549    0.000000e+00   0.000000e+00   2.823700e+01          1       1098
      550    0.000000e+00   0.000000e+00   2.831700e+01          1       1100
      551    0.000000e+00   0.000000e+00   2.836200e+01          1       1102
      552    0.000000e+00   0.000000e+00   2.836400e+01          1       1104
      553    0.000000e+00   0.000000e+00   2.836600e+01          1       1106
      554    0.000000e+00   0.000000e+00   2.840500e+01          1       1108
      555    0.000000e+00   0.000000e+00   2.848400e+01          1       1110
      556    0.000000e+00   0.000000e+00   2.852800e+01          1       1112
      557    0.000000e+00   0.000000e+00   2.853000e+01          1       1114
      558    0.000000e+00   0.000000e+00   2.853300e+01          1       1116
      559    0.000000e+00   0.000000e+00   2.857100e+01          1       1118
      560    0.000000e+00   0.000000e+00   2.864800e+01          1       1120
      561    0.000000e+00   0.000000e+00   2.869600e+01          1       1122
      562    0.000000e+00   0.000000e+00   2.869800e+01          1       1124
      563    0.000000e+00   0.000000e+00   2.874000e+01          1       1126
      564    0.000000e+00   0.000000e+00   2.874200e+01          1       1128
      565    0.000000e+00   0.000000e+00   2.878300e+01          1       1130
      566    0.000000e+00   0.000000e+00   2.879300e+01          1       1132
      567    0.000000e+00   0.000000e+00   2.879700e+01          1       1134
      568    0.000000e+00   0.000000e+00   2.880000e+01          1       1136
      569    0.000000e+00   0.000000e+00   2.880300e+01          1       1138
      570    0.000000e+00   0.000000e+00   2.884100e+01          1       1140
      571    0.000000e+00   0.000000e+00   2.892000e+01          1       1142
      572    0.000000e+00   0.000000e+00   2.896500e+01          1       1144
      573    0.000000e+00   0.000000e+00   2.896700e+01          1       1146
      574    0.000000e+00   0.000000e+00   2.897000e+01          1       1148
      575    0.000000e+00   0.000000e+00   2.900800e+01          1       1150
      576    0.000000e+00   0.000000e+00   2.901400e+01          1       1152
      577    0.000000e+00   0.000000e+00   2.901700e+01          1       1154
      578    0.000000e+00   0.000000e+00   2.905900e+01          1       1156
      579    0.000000e+00   0.000000e+00   2.906100e+01          1       1158
      580    0.000000e+00   0.000000e+00   2.909800e+01          1       1160
      581    0.000000e+00   0.000000e+00   2.914600e+01          1       1162
      582    0.000000e+00   0.000000e+00   2.918900e+01          1       1164
      583    0.000000e+00   0.000000e+00   2.922600e+01          1       1166
      584    0.000000e+00   0.000000e+00   2.923600e+01          1       1168
      585    0.000000e+00   0.000000e+00   2.927200e+01          1       1170
      586    0.000000e+00   0.000000e+00   2.928200e+01          1       1172
      587    0.000000e+00   0.000000e+00   2.928400e+01          1       1174
      588    0.000000e+00   0.000000e+00   2.928700e+01          1       1176
      589    0.000000e+00   0.000000e+00   2.932500e+01          1       1178
      590    0.000000e+00   0.000000e+00   2.940200e+01          1       1180
      591    0.000000e+00   0.000000e+00   2.944900e+01          1       1182
      592    0.000000e+00   0.000000e+00   2.945100e+01          1       1184
      593    0.000000e+00   0.000000e+00   2.945200e+01          1       1186
      594    0.000000e+00   0.000000e+00   2.945400e+01          1       1188
      595    0.000000e+00   0.000000e+00   2.949600e+01          1       1190
      596    0.000000e+00   0.000000e+00   2.973300e+01          1       1192
      597    0.000000e+00   0.000000e+00   2.973900e+01          1       1194
      598    0.000000e+00   0.000000e+00   2.979000e+01          1       1196
      599    0.000000e+00   0.000000e+00   2.981000e+01          1       1198
      600    0.000000e+00   0.000000e+00   2.985300e+01          1       1200
      601    0.000000e+00   0.000000e+00   2.985400e+01          1       1202
      602    0.000000e+00   0.000000e+00   2.989400e+01          1       1204
      603    0.000000e+00   0.000000e+00   2.997100e+01          1       1206
      604    0.000000e+00   0.000000e+00   3.001500e+01          1       1208
      605    0.000000e+00   0.000000e+00   3.001800e+01          1       1210
      606    0.000000e+00   0.000000e+00   3.001900e+01          1       1212
      607    0.000000e+00   0.000000e+00   3.002000e+01          1       1214
      608    0.000000e+00   0.000000e+00   3.002100e+01          1       1216
      609    0.000000e+00   0.000000e+00   3.010200e+01          1       1218
      610    0.000000e+00   0.000000e+00   3.014800e+01          1       1220
      611    0.000000e+00   0.000000e+00   3.015000e+01          1       1222
      612    0.000000e+00   0.000000e+00   3.015200e+01          1       1224
      613    0.000000e+00   0.000000e+00   3.015300e+01          1       1226
      614    0.000000e+00   0.000000e+00   3.015400e+01          1       1228
      615    0.000000e+00   0.000000e+00   3.015500e+01          1       1230
      616    0.000000e+00   0.000000e+00   3.019300e+01          1       1232
      617    0.000000e+00   0.000000e+00   3.031500e+01          1       1234
      618    0.000000e+00   0.000000e+00   3.031900e+01          1       1236
      619    0.000000e+00   0.000000e+00   3.032200e+01          1       1238
      620    0.000000e+00   0.000000e+00   3.032400e+01          1       1240
      621    0.000000e+00   0.000000e+00   3.040400e+01          1       1242
      622    0.000000e+00   0.000000e+00   3.041000e+01          1       1244
      623    0.000000e+00   0.000000e+00   3.041300e+01          1       1246
      624    0.000000e+00   0.000000e+00   3.041600e+01          1       1248
      625    0.000000e+00   0.000000e+00   3.041900e+01          1       1250
      626    0.000000e+00   0.000000e+00   3.042000e+01          1       1252
      627    0.000000e+00   0.000000e+00   3.042100e+01          1       1254
      628    0.000000e+00   0.000000e+00   3.042200e+01          1       1256
      629    0.000000e+00   0.000000e+00   3.042300e+01          1       1258
      630    0.000000e+00   0.000000e+00   3.046700e+01          1       1260
      631    0.000000e+00   0.000000e+00   3.047000e+01          1       1262
      632    0.000000e+00   0.000000e+00   3.047300e+01          1       1264
      633    0.000000e+00   0.000000e+00   3.047500e+01          1       1266
      634    0.000000e+00   0.000000e+00   3.056000e+01          1       1268
      635    0.000000e+00   0.000000e+00   3.056300e+01          1       1270
      636    0.000000e+00   0.000000e+00   3.056600e+01          1       1272
      637    0.000000e+00   0.000000e+00   3.056800e+01          1       1274
      638    0.000000e+00   0.000000e+00   3.057100e+01          1       1276
      639    0.000000e+00   0.000000e+00   3.057400e+01          1       1278
      640    0.000000e+00   0.000000e+00   3.065900e+01          1       1280
      641    0.000000e+00   0.000000e+00   3.067100e+01          1       1282
      642    0.000000e+00   0.000000e+00   3.067200e+01          1       1284
      643    0.000000e+00   0.000000e+00   3.067500e+01          1       1286
      644    0.000000e+00   0.000000e+00   3.076600e+01          1       1288
      645    0.000000e+00   0.000000e+00   3.077500e+01          1       1290
      646    0.000000e+00   0.000000e+00   3.083200e+01          1       1292
      647    0.000000e+00   0.000000e+00   3.083500e+01          1       1294
      648    0.000000e+00   0.000000e+00   3.083800e+01          1       1296
      649    0.000000e+00   0.000000e+00   3.084000e+01          1       1298
      650    0.000000e+00   0.000000e+00   3.084500e+01          1       1300
      651    0.000000e+00   0.000000e+00   3.110400e+01          1       1302
      652    0.000000e+00   0.000000e+00   3.127700e+01          1       1304
      653    0.000000e+00   0.000000e+00   3.128200e+01          1       1306
      654    0.000000e+00   0.000000e+00   3.128400e+01          1       1308
      655    0.000000e+00   0.000000e+00   3.128700e+01          1       1310
      656    0.000000e+00   0.000000e+00   3.128800e+01          1       1312
      657    0.000000e+00   0.000000e+00   3.129000e+01          1       1314
      658    0.000000e+00   0.000000e+00   3.129100e+01          1       1316
      659    0.000000e+00   0.000000e+00   3.129200e+01          1       1318
      660    0.000000e+00   0.000000e+00   3.133400e+01          1       1320
      661    0.000000e+00   0.000000e+00   3.133600e+01          1       1322
      662    0.000000e+00   0.000000e+00   3.133800e+01          1       1324
      663    0.000000e+00   0.000000e+00   3.134000e+01          1       1326
      664    0.000000e+00   0.000000e+00   3.134200e+01          1       1328
      665    0.000000e+00   0.000000e+00   3.134300e+01          1       1330
      666    0.000000e+00   0.000000e+00   3.138100e+01          1       1332
      667    0.000000e+00   0.000000e+00   3.146700e+01          1       1334
      668    0.000000e+00   0.000000e+00   3.156600e+01          1       1336
      669    0.000000e+00   0.000000e+00   3.160400e+01          1       1338
      670    0.000000e+00   0.000000e+00   3.160600e+01          1       1340
      671    0.000000e+00   0.000000e+00   3.164100e+01          1       1342
      672    0.000000e+00   0.000000e+00   3.168700e+01          1       1344
      673    0.000000e+00   0.000000e+00   3.177800e+01          1       1346
      674    0.000000e+00   0.000000e+00   3.178300e+01          1       1348
      675    0.000000e+00   0.000000e+00   3.178500e+01          1       1350
      676    0.000000e+00   0.000000e+00   3.178600e+01          1       1352
      677    0.000000e+00   0.000000e+00   3.178700e+01          1       1354
      678    0.000000e+00   0.000000e+00   3.178800e+01          1       1356
      679    0.000000e+00   0.000000e+00   3.178900e+01          1       1358
      680    0.000000e+00   0.000000e+00   3.179000e+01          1       1360
      681    0.000000e+00   0.000000e+00   3.179100e+01          1       1362
      682    0.000000e+00   0.000000e+00   3.179300e+01          1       1364
      683    0.000000e+00   0.000000e+00   3.179400e+01          1       1366
      684    0.000000e+00   0.000000e+00   3.179500e+01          1       1368
      685    0.000000e+00   0.000000e+00   3.183800e+01          1       1370
      686    0.000000e+00   0.000000e+00   3.195800e+01          1       1372
      687    0.000000e+00   0.000000e+00   3.196100e+01          1       1374
      688    0.000000e+00   0.000000e+00   3.196200e+01          1       1376
      689    0.000000e+00   0.000000e+00   3.204100e+01          1       1378
      690    0.000000e+00   0.000000e+00   3.204300e+01          1       1380
      691    0.000000e+00   0.000000e+00   3.204600e+01          1       1382
      692    0.000000e+00   0.000000e+00   3.220300e+01          1       1384
      693    0.000000e+00   0.000000e+00   3.228600e+01          1       1386
      694    0.000000e+00   0.000000e+00   3.228800e+01          1       1388
      695    0.000000e+00   0.000000e+00   3.229000e+01          1       1390
      696    0.000000e+00   0.000000e+00   3.229100e+01          1       1392
      697    0.000000e+00   0.000000e+00   3.229300e+01          1       1394
      698    0.000000e+00   0.000000e+00   3.229500e+01          1       1396
      699    0.000000e+00   0.000000e+00   3.229700e+01          1       1398
      700    0.000000e+00   0.000000e+00   3.233800e+01          1       1400
      701    0.000000e+00   0.000000e+00   3.238300e+01          1       1402
      702    0.000000e+00   0.000000e+00   3.241900e+01          1       1404
      703    0.000000e+00   0.000000e+00   3.246900e+01          1       1406
      704    0.000000e+00   0.000000e+00   3.251600e+01          1       1408
      705    0.000000e+00   0.000000e+00   3.255300e+01          1       1410
      706    0.000000e+00   0.000000e+00   3.263900e+01          1       1412
      707    0.000000e+00   0.000000e+00   3.264200e+01          1       1414
      708    0.000000e+00   0.000000e+00   3.267900e+01          1       1416
      709    0.000000e+00   0.000000e+00   3.273100e+01          1       1418
      710    0.000000e+00   0.000000e+00   3.277100e+01          1       1420
      711    0.000000e+00   0.000000e+00   3.277200e+01          1       1422
      712    0.000000e+00   0.000000e+00   3.281300e+01          1       1424
      713    0.000000e+00   0.000000e+00   3.286000e+01          1       1426
      714    0.000000e+00   0.000000e+00   3.290600e+01          1       1428
      715    0.000000e+00   0.000000e+00   3.290800e+01          1       1430
      716    0.000000e+00   0.000000e+00   3.291100e+01          1       1432
      717    0.000000e+00   0.000000e+00   3.291300e+01          1       1434
      718    0.000000e+00   0.000000e+00   3.291500e+01          1       1436
      719    0.000000e+00   0.000000e+00   3.295900e+01          1       1438
      720    0.000000e+00   0.000000e+00   3.303500e+01          1       1440
      721    0.000000e+00   0.000000e+00   3.304600e+01          1       1442
      722    0.000000e+00   0.000000e+00   3.304900e+01          1       1444
      723    0.000000e+00   0.000000e+00   3.305100e+01          1       1446
      724    0.000000e+00   0.000000e+00   3.309100e+01          1       1448
      725    0.000000e+00   0.000000e+00   3.317600e+01          1       1450
      726    0.000000e+00   0.000000e+00   3.317700e+01          1       1452
      727    0.000000e+00   0.000000e+00   3.317900e+01          1       1454
      728    0.000000e+00   0.000000e+00   3.318100e+01          1       1456
      729    0.000000e+00   0.000000e+00   3.318200e+01          1       1458
      730    0.000000e+00   0.000000e+00   3.318300e+01          1       1460
      731    0.000000e+00   0.000000e+00   3.318500e+01          1       1462
      732    0.000000e+00   0.000000e+00   3.322400e+01          1       1464
      733    0.000000e+00   0.000000e+00   3.327500e+01          1       1466
      734    0.000000e+00   0.000000e+00   3.327700e+01          1       1468
      735    0.000000e+00   0.000000e+00   3.328000e+01          1       1470
      736    0.000000e+00   0.000000e+00   3.328300e+01          1       1472
      737    0.000000e+00   0.000000e+00   3.332500e+01          1       1474
      738    0.000000e+00   0.000000e+00   3.341600e+01          1       1476
      739    0.000000e+00   0.000000e+00   3.341800e+01          1       1478
      740    0.000000e+00   0.000000e+00   3.342000e+01          1       1480
      741    0.000000e+00   0.000000e+00   3.342200e+01          1       1482
      742    0.000000e+00   0.000000e+00   3.342300e+01          1       1484
      743    0.000000e+00   0.000000e+00   3.342400e+01          1       1486
      744    0.000000e+00   0.000000e+00   3.342500e+01          1       1488
      745    0.000000e+00   0.000000e+00   3.342700e+01          1       1490
      746    0.000000e+00   0.000000e+00   3.342800e+01          1       1492
      747    0.000000e+00   0.000000e+00   3.342900e+01          1       1494
      748    0.000000e+00   0.000000e+00   3.343000e+01          1       1496
      749    0.000000e+00   0.000000e+00   3.343100e+01          1       1498
      750    0.000000e+00   0.000000e+00   3.343200e+01          1       1500
      751    0.000000e+00   0.000000e+00   3.343300e+01          1       1502
      752    0.000000e+00   0.000000e+00   3.347300e+01          1       1504
      753    0.000000e+00   0.000000e+00   3.348100e+01          1       1506
      754    0.000000e+00   0.000000e+00   3.348200e+01          1       1508
      755    0.000000e+00   0.000000e+00   3.348400e+01          1       1510
      756    0.000000e+00   0.000000e+00   3.348700e+01          1       1512
      757    0.000000e+00   0.000000e+00   3.352500e+01          1       1514
      758    0.000000e+00   0.000000e+00   3.361000e+01          1       1516
      759    0.000000e+00   0.000000e+00   3.361400e+01          1       1518
      760    0.000000e+00   0.000000e+00   3.361700e+01          1       1520
      761    0.000000e+00   0.000000e+00   3.362100e+01          1       1522
      762    0.000000e+00   0.000000e+00   3.365900e+01          1       1524
      763    0.000000e+00   0.000000e+00   3.374300e+01          1       1526
      764    0.000000e+00   0.000000e+00   3.379400e+01          1       1528
      765    0.000000e+00   0.000000e+00   3.379600e+01          1       1530
      766    0.000000e+00   0.000000e+00   3.379800e+01          1       1532
      767    0.000000e+00   0.000000e+00   3.380100e+01          1       1534
      768    0.000000e+00   0.000000e+00   3.380300e+01          1       1536
      769    0.000000e+00   0.000000e+00   3.384600e+01          1       1538
      770    0.000000e+00   0.000000e+00   3.394100e+01          1       1540
      771    0.000000e+00   0.000000e+00   3.398600e+01          1       1542
      772    0.000000e+00   0.000000e+00   3.403100e+01          1       1544
      773    0.000000e+00   0.000000e+00   3.403500e+01          1       1546
      774    0.000000e+00   0.000000e+00   3.407900e+01          1       1548
      775    0.000000e+00   0.000000e+00   3.408100e+01          1       1550
      776    0.000000e+00   0.000000e+00   3.408300e+01          1       1552
      777    0.000000e+00   0.000000e+00   3.408400e+01          1       1554
      778    0.000000e+00   0.000000e+00   3.408500e+01          1       1556
      779    0.000000e+00   0.000000e+00   3.408600e+01          1       1558
      780    0.000000e+00   0.000000e+00   3.416300e+01          1       1560
      781    0.000000e+00   0.000000e+00   3.423900e+01          1       1562
      782    0.000000e+00   0.000000e+00   3.424100e+01          1       1564
      783    0.000000e+00   0.000000e+00   3.427700e+01          1       1566
      784    0.000000e+00   0.000000e+00   3.428800e+01          1       1568
      785    0.000000e+00   0.000000e+00   3.432300e+01          1       1570
      786    0.000000e+00   0.000000e+00   3.433300e+01          1       1572
      787    0.000000e+00   0.000000e+00   3.433600e+01          1       1574
      788    0.000000e+00   0.000000e+00   3.437500e+01          1       1576
      789    0.000000e+00   0.000000e+00   3.449200e+01          1       1578
      790    0.000000e+00   0.000000e+00   3.449700e+01          1       1580
      791    0.000000e+00   0.000000e+00   3.450000e+01          1       1582
      792    0.000000e+00   0.000000e+00   3.450300e+01          1       1584
      793    0.000000e+00   0.000000e+00   3.450500e+01          1       1586
      794    0.000000e+00   0.000000e+00   3.454600e+01          1       1588
      795    0.000000e+00   0.000000e+00   3.463000e+01          1       1590
      796    0.000000e+00   0.000000e+00   3.463500e+01          1       1592
      797    0.000000e+00   0.000000e+00   3.463800e+01          1       1594
      798    0.000000e+00   0.000000e+00   3.469500e+01          1       1596
      799    0.000000e+00   0.000000e+00   3.475600e+01          1       1598
      800    0.000000e+00   0.000000e+00   3.476700e+01          1       1600
      801    0.000000e+00   0.000000e+00   3.476900e+01          1       1602
      802    0.000000e+00   0.000000e+00   3.477000e+01          1       1604
      803    0.000000e+00   0.000000e+00   3.477200e+01          1       1606
      804    0.000000e+00   0.000000e+00   3.481800e+01          1       1608
      805    0.000000e+00   0.000000e+00   3.482000e+01          1       1610
      806    0.000000e+00   0.000000e+00   3.482300e+01          1       1612
      807    0.000000e+00   0.000000e+00   3.486800e+01          1       1614
      808    0.000000e+00   0.000000e+00   3.499900e+01          1       1616
      809    0.000000e+00   0.000000e+00   3.504000e+01          1       1618
      810    0.000000e+00   0.000000e+00   3.504200e+01          1       1620
      811    0.000000e+00   0.000000e+00   3.509400e+01          1       1622
      812    0.000000e+00   0.000000e+00   3.513400e+01          1       1624
      813    0.000000e+00   0.000000e+00   3.513600e+01          1       1626
      814    0.000000e+00   0.000000e+00   3.518700e+01          1       1628
      815    0.000000e+00   0.000000e+00   3.518900e+01          1       1630
      816    0.000000e+00   0.000000e+00   3.523200e+01          1       1632
      817    0.000000e+00   0.000000e+00   3.523800e+01          1       1634
      818    0.000000e+00   0.000000e+00   3.524100e+01          1       1636
      819    0.000000e+00   0.000000e+00   3.527900e+01          1       1638
      820    0.000000e+00   0.000000e+00   3.535800e+01          1       1640
      821    0.000000e+00   0.000000e+00   3.540700e+01          1       1642
      822    0.000000e+00   0.000000e+00   3.544900e+01          1       1644
      823    0.000000e+00   0.000000e+00   3.548700e+01          1       1646
      824    0.000000e+00   0.000000e+00   3.548900e+01          1       1648
      825    0.000000e+00   0.000000e+00   3.552500e+01          1       1650
      826    0.000000e+00   0.000000e+00   3.553400e+01          1       1652
      827    0.000000e+00   0.000000e+00   3.553700e+01          1       1654
      828    0.000000e+00   0.000000e+00   3.554000e+01          1       1656
      829    0.000000e+00   0.000000e+00   3.558100e+01          1       1658
      830    0.000000e+00   0.000000e+00   3.558300e+01          1       1660
      831    0.000000e+00   0.000000e+00   3.562100e+01          1       1662
      832    0.000000e+00   0.000000e+00   3.569700e+01          1       1664
      833    0.000000e+00   0.000000e+00   3.574500e+01          1       1666
      834    0.000000e+00   0.000000e+00   3.578700e+01          1       1668
      835   --------------------------------------------------------------------------------
                      SDDP.jl (c) Oscar Dowson, 2017-20

Numerical stability report
  Non-zero Matrix range     [1e+00, 1e+00]
  Non-zero Objective range  [1e+00, 5e+01]
  Non-zero Bounds range     [2e+02, 2e+02]
  Non-zero RHS range        [2e+02, 2e+02]
No problems detected

Solver: serial mode

 Iteration    Simulation       Bound         Time (s)    Proc. ID   # Solves
        1    7.500000e+03   7.500000e+03   1.394500e+01          1          2
        2    7.500000e+03   7.500000e+03   1.400300e+01          1          4
        3    7.500000e+03   7.500000e+03   1.402300e+01          1          6
        4    7.500000e+03   7.500000e+03   1.402500e+01          1          8
        5    7.500000e+03   7.500000e+03   1.402700e+01          1         10
        6    7.500000e+03   7.500000e+03   1.402900e+01          1         12
        7    7.500000e+03   7.500000e+03   1.403400e+01          1         14
        8    7.500000e+03   7.500000e+03   1.403600e+01          1         16
        9    7.500000e+03   7.500000e+03   1.406600e+01          1         18
       10    7.500000e+03   7.500000e+03   1.406900e+01          1         20

Terminating training with status: iteration_limit
------------------------------------------------------------------------------
--------------------------------------------------------------------------------
                      SDDP.jl (c) Oscar Dowson, 2017-20

Numerical stability report
  Non-zero Matrix range     [1e+00, 1e+00]
  Non-zero Objective range  [1e+00, 1e+01]
  Non-zero Bounds range     [2e+02, 2e+02]
  Non-zero RHS range        [2e+02, 2e+02]
No problems detected

Solver: serial mode

 Iteration    Simulation       Bound         Time (s)    Proc. ID   # Solves
        1    1.500000e+03   1.500000e+03   3.999949e-03          1          2
        2    1.500000e+03   1.500000e+03   4.800010e-02          1          4
        3    1.500000e+03   1.500000e+03   9.800005e-02          1          6
        4    1.500000e+03   1.500000e+03   1.010001e-01          1          8
        5    1.500000e+03   1.500000e+03   1.050000e-01          1         10
        6    1.500000e+03   1.500000e+03   1.289999e-01          1         12
        7    1.500000e+03   1.500000e+03   1.840000e-01          1         14
        8    1.500000e+03   1.500000e+03   2.440000e-01          1         16
        9    1.500000e+03   1.500000e+03   2.460001e-01          1         18
       10    1.500000e+03   1.500000e+03   2.480001e-01          1         20

Terminating training with status: iteration_limit
------------------------------------------------------------------------------
